complexity,accuracy,distortion,mse,trial
3.1678467,1.8606005,0.11287403,197.90836,0
3.1666088,1.8586235,0.114851,199.11981,1
3.1736374,1.8597813,0.11369324,193.9823,2
3.1752777,1.8612356,0.112238884,192.76329,3
3.081231,1.8247299,0.14874458,279.87848,4
2.7413807,1.6641159,0.3093586,723.76825,5
3.0583544,1.8116827,0.1617918,289.05112,6
3.1611786,1.8529577,0.12051678,203.29114,7
