complexity,accuracy,distortion,mse,sender_delta,receiver_delta,min_epsilon,min_beta,run
2.4021623319920504,2.388780597901219,2.722890730065199,44.357252378042205,0.0651583384565312,0.0214790131105317,0.00013344499151982355,1.0197847390278598,0
