complexity,accuracy,distortion,mse,trial
1.6673784,0.7693877,3.3558707,397.28183,0
1.6010637,0.7479434,3.377315,406.21576,1
1.3711205,0.5420127,3.5832458,398.5073,2
1.6457863,0.73746204,3.3877964,403.341,3
2.2374954,1.2763577,2.8489008,309.79727,4
1.5998716,0.67403126,3.4512272,404.4501,5
1.5582361,0.6122875,3.512971,398.9664,6
1.527442,0.65870714,3.4665513,411.13904,7
