complexity,accuracy
5.809471,4.291032
5.809471,4.291031
5.809471,4.291032
5.809471,4.291031
5.809471,4.291032
5.809471,4.291031
5.809471,4.291031
5.809471,4.291032
5.809471,4.291031
5.8094707,4.291032
5.809471,4.291032
5.809471,4.291032
5.7363453,4.241062
5.7363453,4.241062
5.7363453,4.2410603
5.7363453,4.2410603
5.7363453,4.2410603
5.736345,4.2410603
5.7363462,4.241062
5.7363453,4.241062
5.7363453,4.241062
5.7363462,4.241062
5.7363453,4.241063
5.7363462,4.241062
5.8486595,4.357931
5.8486595,4.357932
5.8486595,4.357931
5.8486595,4.357933
5.8486605,4.357932
5.8486595,4.357931
5.8486595,4.357931
5.8486595,4.357931
5.8486595,4.357932
5.8486595,4.357931
5.8486595,4.357931
5.8486595,4.35793
5.7811265,4.2558355
5.781126,4.2558355
5.781126,4.2558346
5.781126,4.2558346
5.781126,4.2558355
5.781126,4.2558355
5.781126,4.2558346
5.781126,4.2558346
5.781126,4.2558355
5.781126,4.2558355
5.781126,4.2558355
5.781126,4.2558355
5.8805757,4.3688145
5.8805747,4.3688145
5.8805747,4.3688135
5.880575,4.3688145
5.880576,4.3688145
5.880575,4.3688135
5.880576,4.3688145
5.8805757,4.3688145
5.8805757,4.3688135
5.8805757,4.3688145
5.880575,4.3688145
5.8805747,4.3688145
5.8686447,4.3490543
5.8686447,4.3490534
5.8686438,4.3490524
5.8686447,4.3490543
5.8686447,4.3490543
5.8686457,4.3490543
5.8686447,4.3490524
5.8686447,4.3490534
5.8686447,4.3490543
5.8686447,4.3490543
5.8686447,4.3490534
5.8686447,4.3490543
5.2486024,3.7471218
5.248603,3.7471218
5.248603,3.7471218
5.248603,3.7471218
5.248603,3.7471218
5.2486024,3.7471218
5.248603,3.7471218
5.248602,3.7471218
5.248602,3.7471209
5.248603,3.7471218
5.2486024,3.7471209
5.248603,3.7471218
5.8544846,4.3477993
5.854486,4.3477993
5.8544846,4.3477983
5.8544836,4.3477993
5.854485,4.3477983
5.8544846,4.3477993
5.8544846,4.3477983
5.8544846,4.3477983
5.8544846,4.3477993
5.8544836,4.3477983
5.8544846,4.3477983
5.8544846,4.3477983
