complexity,accuracy
0.8597679,0.73675036
0.8597677,0.73675
0.8597679,0.7367505
0.8597678,0.7367505
0.8597679,0.73675
0.8597677,0.7367501
0.8597679,0.73675025
0.8597678,0.73675025
0.8597679,0.7367505
0.8597679,0.73675036
0.8597678,0.7367501
0.8597678,0.7367501
0.86018574,0.7369461
0.86018586,0.736946
0.8601855,0.736946
0.86018574,0.7369462
0.8601856,0.73694575
0.8601856,0.7369462
0.860186,0.7369462
0.86018574,0.7369456
0.860186,0.7369462
0.8601856,0.73694634
0.860186,0.73694587
0.86018574,0.7369461
0.85993433,0.73682535
0.85993445,0.73682535
0.8599341,0.73682547
0.859934,0.73682547
0.8599341,0.73682535
0.8599342,0.73682547
0.85993433,0.7368256
0.859934,0.73682535
0.859934,0.73682547
0.859934,0.73682547
0.85993433,0.73682547
0.8599342,0.73682547
0.86002314,0.73687446
0.86002326,0.7368748
0.8600235,0.7368747
0.86002314,0.7368747
0.86002314,0.7368748
0.86002314,0.73687494
0.8600234,0.73687506
0.860023,0.7368748
0.86002326,0.7368747
0.86002314,0.7368746
0.86002314,0.7368747
0.86002326,0.7368748
0.8604255,0.7370783
0.8604255,0.7370784
0.86042535,0.7370783
0.8604255,0.7370783
0.8604256,0.7370784
0.8604255,0.7370788
0.8604257,0.73707867
0.8604255,0.7370784
0.8604256,0.7370784
0.8604255,0.73707855
0.8604256,0.7370783
0.8604256,0.7370784
0.860553,0.7371533
0.8605534,0.7371533
0.86055326,0.73715365
0.86055326,0.7371533
0.8605534,0.73715365
0.86055326,0.73715353
0.8605534,0.73715353
0.8605535,0.73715365
0.8605535,0.73715365
0.86055326,0.7371534
0.860553,0.7371533
0.86055326,0.73715353
0.85960317,0.73666716
0.85960317,0.7366668
0.85960305,0.73666704
0.85960317,0.73666716
0.85960305,0.7366673
0.85960305,0.73666716
0.85960317,0.73666704
0.85960317,0.7366673
0.85960305,0.7366669
0.85960317,0.73666704
0.8596033,0.73666704
0.85960317,0.73666716
0.8604518,0.73710525
0.86045194,0.737105
0.8604518,0.73710537
0.86045146,0.7371049
0.8604518,0.737105
0.86045146,0.737105
0.8604516,0.737105
0.86045146,0.73710513
0.8604516,0.73710513
0.8604518,0.737105
0.8604516,0.73710513
0.8604516,0.73710513
