complexity,accuracy,distortion,mse,sender_delta,receiver_delta,min_epsilon,min_beta,run
4.128352267231168,3.843371072374591,36.45987888507112,5.807823015032956,9.999988730334174e-05,6.191104978634394e-05,0.00031313075152701944,1.5080402010050251,0
