complexity,accuracy,distortion,mse,round,run,min_distance_to_curve
0.0071792603,0.00084495544,3.479927,1664.5088,0.0,1.0,0.004378280515735825
0.0018091202,0.0012645721,3.4795074,1662.8844,1.0,1.0,0.0003407681270943348
0.0076293945,0.006336212,3.4744358,1659.3375,2.0,1.0,0.0007386512828162417
0.04068756,0.035920143,3.4448519,1640.9468,3.0,1.0,0.0027210921440773824
0.22599411,0.20558739,3.2751846,1525.0447,4.0,1.0,0.018413899727154206
1.0189686,0.9410677,2.5397043,1004.5027,5.0,1.0,0.03400172899753898
2.2403202,2.069972,1.4108,338.56726,6.0,1.0,0.05485790730427046
2.7580748,2.530902,0.9498701,101.94452,7.0,1.0,0.02253249773496849
2.9147997,2.6615438,0.8192282,44.053146,8.0,1.0,0.008940897579472258
2.9679337,2.7027178,0.77805424,30.633625,9.0,1.0,0.002018623204402697
2.9888344,2.7181435,0.76262856,28.444462,10.0,1.0,0.0046185783647046
2.9970741,2.7238197,0.7569523,28.204416,11.0,1.0,0.007079687443136368
3.0008602,2.7263498,0.7544222,28.119213,12.0,1.0,0.0025422534213662305
3.0028515,2.7276716,0.7531004,28.07535,13.0,1.0,0.00038646441263035403
3.0039997,2.7284346,0.75233746,28.050232,14.0,1.0,0.001304823294588723
3.0047178,2.7289124,0.75185966,28.0344,15.0,1.0,0.002146395920713475
3.005188,2.729228,0.751544,28.023672,16.0,1.0,0.002705805688559034
3.0055075,2.7294464,0.7513256,28.016045,17.0,1.0,0.0030891459552791502
3.005724,2.729598,0.751174,28.01044,18.0,1.0,0.003351055268647506
3.0058727,2.7297058,0.7510662,28.006227,19.0,1.0,0.0035328762456723717
3.0059748,2.729784,0.750988,28.002993,20.0,1.0,0.0036598092016717756
3.0060472,2.7298412,0.7509308,28.000456,21.0,1.0,0.0037507239402568542
3.0060987,2.7298832,0.7508888,27.998428,22.0,1.0,0.0038160652144649462
3.006135,2.7299156,0.7508564,27.996767,23.0,1.0,0.0038634967120271496
3.0061617,2.7299423,0.7508297,27.995378,24.0,1.0,0.003899797961280348
3.0061855,2.7299623,0.75080967,27.994194,25.0,1.0,0.003930325003405813
3.0062037,2.7299795,0.7507925,27.993168,26.0,1.0,0.003954606772436626
3.006219,2.7299967,0.75077534,27.992256,27.0,1.0,0.003976370802655028
3.0062342,2.730011,0.75076103,27.991438,28.0,1.0,0.00399663496137053
3.0062485,2.7300253,0.7507467,27.990696,29.0,1.0,0.004016122232832538
3.0062618,2.7300386,0.7507334,27.990015,30.0,1.0,0.004034253260368041
3.0062752,2.7300491,0.7507229,27.989386,31.0,1.0,0.004051091871521149
3.0062895,2.7300615,0.7507105,27.988796,32.0,1.0,0.0040696548281125506
3.0063019,2.730073,0.75069904,27.988247,33.0,1.0,0.004086124941872465
3.0063143,2.7300835,0.75068855,27.98773,34.0,1.0,0.004102101767974818
3.0063286,2.730095,0.7506771,27.98724,35.0,1.0,0.004120226409258414
3.006342,2.7301064,0.75066566,27.986774,36.0,1.0,0.004137522795829644
3.0063553,2.7301178,0.7506542,27.986336,37.0,1.0,0.004154734999927077
3.0063686,2.7301254,0.7506466,27.985912,38.0,1.0,0.0041700532204001425
3.006381,2.7301369,0.75063515,27.985508,39.0,1.0,0.004186538171518793
3.0063934,2.7301455,0.75062656,27.985123,40.0,1.0,0.004201576388652177
3.0064068,2.730156,0.7506161,27.984756,41.0,1.0,0.004218431214609778
3.0064182,2.7301645,0.7506075,27.984411,42.0,1.0,0.004232554758697218
3.0064287,2.730173,0.7505989,27.984085,43.0,1.0,0.004245900043419664
3.0064392,2.7301788,0.7505932,27.983788,44.0,1.0,0.004257893034449866
3.0064478,2.7301865,0.75058556,27.983513,45.0,1.0,0.00426919421728884
3.0064554,2.7301931,0.7505789,27.983263,46.0,1.0,0.00427907967623218
