complexity,accuracy,distortion,mse,round,trial
0.016499043,7.724762e-05,0.017997742,16.428995,0.0,1.0
0.044169426,0.00017738342,0.017897606,16.336798,1.0,1.0
0.06773996,0.0002603531,0.017814636,16.26027,2.0,1.0
0.09509611,0.0002117157,0.017863274,16.3056,3.0,1.0
0.121555805,0.0003027916,0.017772198,16.222116,4.0,1.0
0.1714797,0.00043058395,0.017644405,16.103935,5.0,1.0
0.1890297,0.000688076,0.017386913,15.86628,6.0,1.0
0.19517088,0.00063848495,0.017436504,15.912458,7.0,1.0
0.22910166,0.0010070801,0.01706791,15.57184,8.0,1.0
0.3024826,0.00122118,0.01685381,15.377622,9.0,1.0
0.36388636,0.00097465515,0.017100334,15.6069355,10.0,1.0
0.38548183,0.0014557838,0.016619205,15.165897,11.0,1.0
0.4430027,0.001897335,0.016177654,14.758325,12.0,1.0
0.46109724,0.0018291473,0.016245842,14.820209,13.0,1.0
0.5123019,0.0018453598,0.01622963,14.803947,14.0,1.0
0.5390024,0.002275467,0.015799522,14.411779,15.0,1.0
0.60722446,0.0025324821,0.015542507,14.175458,16.0,1.0
0.59102297,0.0022997856,0.015775204,14.392113,17.0,1.0
0.680398,0.0020651817,0.016009808,14.607449,18.0,1.0
0.6038542,0.0023345947,0.015740395,14.360216,19.0,1.0
0.6801791,0.002594471,0.015480518,14.123142,20.0,1.0
0.723084,0.002746582,0.015328407,13.982864,21.0,1.0
0.7432585,0.002395153,0.015679836,14.303215,22.0,1.0
0.76437044,0.0023198128,0.015755177,14.371034,23.0,1.0
0.86396265,0.002501011,0.015573978,14.206152,24.0,1.0
0.8924446,0.0027489662,0.015326023,13.978142,25.0,1.0
0.90821743,0.002940178,0.015134811,13.802208,26.0,1.0
0.98861265,0.0027866364,0.015288353,13.948289,27.0,1.0
0.97502756,0.0026893616,0.015385628,14.036794,28.0,1.0
0.96092176,0.0032176971,0.014857292,13.551877,29.0,1.0
1.084868,0.0036158562,0.014459133,13.190276,30.0,1.0
1.0727487,0.0036115646,0.014463425,13.18751,31.0,1.0
1.2082682,0.0037674904,0.014307499,13.051143,32.0,1.0
1.1989021,0.003955841,0.014119148,12.876445,33.0,1.0
1.2704744,0.004450321,0.013624668,12.424049,34.0,1.0
1.285213,0.004286289,0.0137887,12.578564,35.0,1.0
1.2445364,0.004157543,0.013917446,12.690273,36.0,1.0
1.4323502,0.005385399,0.01268959,11.565306,37.0,1.0
1.3868904,0.004910946,0.013164043,11.999004,38.0,1.0
1.4270811,0.004802704,0.013272285,12.098565,39.0,1.0
1.3127775,0.0040245056,0.014050484,12.807481,40.0,1.0
1.3492846,0.0042977333,0.013777256,12.565107,41.0,1.0
1.3872776,0.0050797462,0.012995243,11.843887,42.0,1.0
1.3818765,0.0053310394,0.01274395,11.610791,43.0,1.0
1.4350052,0.00618124,0.011893749,10.827857,44.0,1.0
1.4560304,0.0063824654,0.011692524,10.644437,45.0,1.0
1.4691815,0.006495476,0.011579514,10.536489,46.0,1.0
1.4104476,0.0059051514,0.012169838,11.076481,47.0,1.0
1.4373884,0.006198883,0.011876106,10.808439,48.0,1.0
1.4445877,0.0062828064,0.011792183,10.730492,49.0,1.0
1.5678248,0.0071811676,0.010893822,9.909725,50.0,1.0
1.5734987,0.0072746277,0.010800362,9.827272,51.0,1.0
1.598443,0.007042885,0.0110321045,10.038038,52.0,1.0
1.6492553,0.0075702667,0.010504723,9.551609,53.0,1.0
1.6032171,0.0072546005,0.010820389,9.841011,54.0,1.0
1.6169286,0.007171631,0.010903358,9.916428,55.0,1.0
1.5653696,0.0069303513,0.011144638,10.137009,56.0,1.0
1.6515112,0.007788658,0.010286331,9.356385,57.0,1.0
1.7655869,0.008784771,0.009290218,8.45323,58.0,1.0
1.7071176,0.008197308,0.009877682,8.984067,59.0,1.0
1.7608862,0.008551598,0.009523392,8.66018,60.0,1.0
1.6764116,0.007725239,0.0103497505,9.417633,61.0,1.0
1.6869726,0.0074796677,0.010595322,9.639458,62.0,1.0
1.7236719,0.007537842,0.0105371475,9.584237,63.0,1.0
1.6814156,0.0071725845,0.010902405,9.915432,64.0,1.0
1.6129065,0.0066566467,0.011418343,10.389338,65.0,1.0
1.6042819,0.006664753,0.011410236,10.380034,66.0,1.0
1.6005545,0.0067839622,0.011291027,10.26726,67.0,1.0
1.6552792,0.0067043304,0.011370659,10.336669,68.0,1.0
