complexity,accuracy,distortion,mse,trial
0.0,0.0,4.1252584,416.49988,0
0.0,0.0,4.1252584,416.50003,1
-4.7683716e-07,0.0,4.1252584,416.49994,2
0.0,0.0,4.1252584,416.50006,3
-9.536743e-07,-4.7683716e-07,4.125259,416.5,4
9.536743e-07,0.0,4.1252584,416.4999,5
-9.536743e-07,-4.7683716e-07,4.125259,416.5,6
0.0,4.7683716e-07,4.125258,416.5,7
