complexity,accuracy,distortion,mse,round,trial
5.340576e-05,5.340576e-05,3.320578,16.499947,0.0,1.0
2.8133392e-05,2.861023e-05,3.320603,16.499834,1.0,1.0
0.000114917755,0.00011634827,3.3205152,16.49873,2.0,1.0
0.0006213188,0.0006213188,3.3200102,16.491554,3.0,1.0
0.0035567284,0.0035562515,3.3170753,16.445572,4.0,1.0
0.02066803,0.02066803,3.2999635,16.158726,5.0,1.0
0.113193035,0.113191605,3.20744,14.589167,6.0,1.0
0.45071697,0.4507103,2.8699212,9.621077,7.0,1.0
0.948287,0.9482665,2.372365,4.447297,8.0,1.0
1.2513657,1.2513309,2.0693007,2.3826342,9.0,1.0
1.3618846,1.3618422,1.9587893,1.9739914,10.0,1.0
1.4123569,1.4123096,1.9083219,1.8294945,11.0,1.0
1.4420071,1.441958,1.8786736,1.751796,12.0,1.0
1.4617901,1.4617391,1.8588924,1.7036242,13.0,1.0
1.4753289,1.475277,1.8453546,1.6722896,14.0,1.0
1.4842291,1.4841766,1.8364549,1.6522279,15.0,1.0
1.4898543,1.4898019,1.8308296,1.6396152,16.0,1.0
1.4933958,1.4933429,1.8272886,1.6315849,17.0,1.0
1.4957237,1.4956703,1.8249612,1.6261731,18.0,1.0
1.4973879,1.4973345,1.823297,1.6221744,19.0,1.0
1.4987016,1.4986472,1.8219843,1.6189165,20.0,1.0
1.4998298,1.4997759,1.8208556,1.6160513,21.0,1.0
1.5008569,1.500802,1.8198295,1.6134031,22.0,1.0
1.5018258,1.5017724,1.8188591,1.6108836,23.0,1.0
1.5027628,1.5027094,1.8179221,1.6084461,24.0,1.0
1.5036783,1.5036244,1.8170071,1.6060643,25.0,1.0
1.5045838,1.5045276,1.8161039,1.6037226,26.0,1.0
1.5054798,1.5054255,1.815206,1.601413,27.0,1.0
1.5063686,1.5063138,1.8143177,1.5991343,28.0,1.0
1.5072484,1.5071945,1.813437,1.5968909,29.0,1.0
1.5081172,1.5080628,1.8125687,1.5946927,30.0,1.0
1.5089679,1.508913,1.8117185,1.5925539,31.0,1.0
1.5097923,1.5097375,1.810894,1.5904914,32.0,1.0
1.5105853,1.5105295,1.810102,1.5885227,33.0,1.0
1.5113373,1.5112815,1.80935,1.5866642,34.0,1.0
1.5120425,1.5119877,1.8086438,1.5849292,35.0,1.0
1.5126977,1.5126419,1.8079896,1.5833263,36.0,1.0
1.5133004,1.5132446,1.8073869,1.5818596,37.0,1.0
