complexity,accuracy,distortion,mse,trial
2.4464397,0.8865156,0.30747986,2.6333332,0
2.465703,0.6230998,0.5708957,9.525731,1
2.512838,0.67682266,0.5171728,8.240298,2
2.5219278,0.5672598,0.6267357,9.0,3
2.438346,0.7243223,0.46967316,4.907921,4
2.1116195,0.57580614,0.61818933,7.750262,5
2.2603896,0.5976138,0.59638166,11.765545,6
2.3522305,0.7000027,0.4939928,6.3079286,7
