complexity,accuracy,distortion,mse,trial
1.4988823,1.2575932,0.6602726,238.25461,0
1.498868,1.2575865,0.6602793,238.2573,1
1.4988308,1.2575645,0.6603012,238.2643,2
1.4989462,1.2576323,0.6602335,238.2425,3
1.4987421,1.2575126,0.6603532,238.28111,4
1.4987402,1.257513,0.66035175,238.28131,5
1.4499102,1.2264652,0.6914005,249.20242,6
1.4499106,1.2264662,0.6913996,249.20242,7
