complexity,accuracy,distortion,mse
3.1219103,1.775835,0.1361928,0.39999998
3.1219285,1.7145624,0.19746494,1.5999999
0.8812914,0.54691744,1.3651104,16.285713
3.1219234,1.712029,0.19999886,6.3999944
2.9219272,1.5709114,0.34111643,1.9999998
3.1219234,1.7145619,0.19746542,1.6000006
3.121918,1.8537769,0.058250904,0.1000009
3.1218867,1.8537741,0.058253765,0.10000401
