run_num,iteration,is_final_iteration,complexity,accuracy,distortion,mse,eu_gamma,kl_eb,min_epsilon,min_epsilon_beta,min_gnid,gnid_beta
0,1,False,0.28008853061285777,0.07114180265457648,3.2365854395499483,1661.5858461219827,0.010259663158434329,0.35607113536680374,0.20865284870026032,1.0013131313131314,0.9315376950853856,1.0008080808080808
0,2,False,0.09575824901095942,0.07741214294227028,3.2486800022153406,1648.8179733628583,0.011349584506905291,0.0033699978458267177,0.018270228751079528,1.001060606060606,0.7848947517962732,1.0007575757575757
0,3,False,0.2398004273021268,0.21346226561863446,3.3455081585872817,1620.8813069612047,0.013461883004962,0.0028650355828062257,0.026096162231594725,1.0012626262626263,0.6880930497137233,1.000858585858586
0,4,False,0.6534329172602806,0.6028690591162604,3.6401498530597247,1526.6393921466235,0.02105698047924242,0.006301501335157184,0.04958818316286936,1.0026767676767676,0.6804701120163532,1.001111111111111
0,5,False,1.5916190015618898,1.494049280355556,4.440395522824796,1233.740028452381,0.04634253895509319,0.02359280856463977,0.09062151311608102,1.0123232323232323,0.5817867326042276,1.107035175879397
0,6,False,2.7813230161184563,2.6257089417738975,6.252487079442782,720.2084167182795,0.09123922516721981,0.05002464583530577,0.10895763822949718,1.0739698492462313,0.20347483569248392,1.0282323232323232
0,7,False,3.495948647476782,3.295632687009693,9.697392681155073,328.35302825803757,0.1276593479982074,0.053279361093905776,0.07254781090612643,1.2055276381909548,0.03407242315158665,1.135175879396985
0,8,False,3.813124271933864,3.5840233399670325,15.622953864665428,125.98647723183637,0.14822469814155437,0.053255591464625315,0.03577165068095567,1.3251256281407036,0.007527598872057006,1.2829145728643216
0,9,False,3.9563698245772976,3.709427141933956,23.601447165670614,41.39175690770513,0.1583915514115862,0.05494274901985259,0.01569147978548263,1.3954773869346735,0.00361247368418971,1.3814070351758794
0,10,True,4.023023867328355,3.764802831836416,27.842833370720864,13.681253350895542,0.16341287518741926,0.05553267518104821,0.007327178562841145,1.4376884422110554,0.002897721082648075,1.4376884422110554
