complexity,accuracy,distortion,mse,sender_delta,receiver_delta,min_epsilon,min_beta,run
3.981907897973433,3.743163681982921,27.68907765094,6.674367051561055,0.0001369968401026,8.970152431491354e-05,0.00012460858886449995,1.4165829145728643,0
