complexity,accuracy
0.001434803,0.0014352798
0.0014357567,0.0014357567
0.0014362335,0.0014357567
0.0014352798,0.0014357567
0.0014357567,0.0014352798
0.0014357567,0.0014343262
0.0014362335,0.0014357567
0.0014357567,0.0014343262
0.0014352798,0.0014362335
0.0014352798,0.0014357567
0.0014352798,0.0014357567
0.001434803,0.0014357567
0.0014338493,0.001434803
0.0014343262,0.0014343262
0.0014343262,0.0014352798
0.0014343262,0.0014343262
0.001434803,0.0014352798
0.0014343262,0.0014352798
0.0014343262,0.0014343262
0.0014343262,0.0014343262
0.0014343262,0.0014343262
0.0014338493,0.0014343262
0.0014343262,0.0014352798
0.0014338493,0.0014338493
0.001434803,0.0014343262
0.001434803,0.0014352798
0.001434803,0.0014352798
0.0014343262,0.001434803
0.0014352798,0.0014352798
0.0014352798,0.0014352798
0.0014357567,0.0014362335
0.0014352798,0.0014352798
0.0014352798,0.0014343262
0.0014357567,0.0014362335
0.001434803,0.0014343262
0.001434803,0.0014352798
0.0014352798,0.0014352798
0.0014352798,0.001434803
0.001434803,0.001434803
0.0014352798,0.0014357567
0.0014352798,0.0014343262
0.0014352798,0.001434803
0.0014357567,0.0014357567
0.0014357567,0.0014352798
0.0014352798,0.0014343262
0.001434803,0.0014357567
0.0014352798,0.0014362335
0.001434803,0.001434803
0.001434803,0.0014352798
0.001434803,0.0014352798
0.0014352798,0.0014362335
0.0014352798,0.0014357567
0.0014352798,0.0014357567
0.0014352798,0.001434803
0.0014352798,0.0014357567
0.0014352798,0.0014357567
0.001434803,0.0014352798
0.0014352798,0.001434803
0.001434803,0.0014352798
0.001434803,0.0014352798
0.0014357567,0.0014352798
0.0014352798,0.0014352798
0.0014357567,0.0014357567
0.001434803,0.0014343262
0.0014352798,0.0014352798
0.0014352798,0.0014343262
0.0014352798,0.0014352798
0.0014357567,0.001434803
0.0014357567,0.0014343262
0.0014343262,0.0014352798
0.0014357567,0.0014357567
0.0014352798,0.0014352798
0.0014357567,0.0014352798
0.0014352798,0.0014343262
0.0014352798,0.001434803
0.0014357567,0.0014357567
0.001434803,0.0014338493
0.0014343262,0.0014343262
0.0014352798,0.0014357567
0.0014357567,0.0014343262
0.0014357567,0.001434803
0.001434803,0.001434803
0.001434803,0.001434803
0.0014343262,0.0014338493
0.0014357567,0.0014352798
0.0014352798,0.001434803
0.0014352798,0.0014352798
0.0014352798,0.0014357567
0.001434803,0.0014352798
0.0014352798,0.001434803
0.001434803,0.0014343262
0.0014352798,0.0014352798
0.0014352798,0.0014357567
0.001434803,0.001434803
0.001434803,0.0014357567
0.0014352798,0.001434803
