complexity,accuracy,distortion,mse,sender_delta,receiver_delta,min_epsilon,min_beta,run
2.432897293389372,2.4189385291384475,2.6927327988902867,43.09921428089223,0.062358866081321,0.0249786912894404,3.659833649091272e-05,1.0227270901520287,0
