complexity,accuracy,distortion,mse
3.3219285,1.9120274,4.7683716e-07,1.5371973e-09
3.121929,1.7120438,0.19998407,3.6000001
0.46899605,0.20939589,1.702632,13.777777
3.1219277,1.8663306,0.045697212,0.10000187
3.1219263,1.7120414,0.19998646,3.6000078
2.9219244,1.6324539,0.27957392,0.8000041
2.9219284,1.7962132,0.115814686,0.2
2.9219232,1.5809112,0.33111668,1.3000026
