complexity,accuracy,distortion,mse,sender_delta,receiver_delta,min_epsilon,min_beta,run
2.425855209727464,2.4120371820860864,2.699634145844991,43.32980817965952,0.060984913645328,0.093722111791308,5.235190444233141e-05,1.0227270901520287,0
