complexity,mse
0.0,16.5
5.1498413e-05,10.987925
0.00010728836,9.637926
0.00016355515,9.160909
0.00022125244,8.9217615
0.00028038025,8.778097
0.00034236908,8.682458
0.0004067421,8.614642
0.00047540665,8.564535
0.0005493164,8.526384
0.0006284714,8.49659
0.0007157326,8.472762
0.00081157684,8.45324
0.00091552734,8.4368515
0.0010294914,8.422757
0.0011515617,8.4103565
0.0012836456,8.399208
0.0014257431,8.388992
0.0015778542,8.379475
0.0017390251,8.370485
0.0019102097,8.3618965
0.002090454,8.353611
0.002281189,8.34556
0.0024809837,8.337692
0.0026903152,8.329964
0.0029087067,8.322346
0.0031385422,8.314817
0.0033755302,8.307356
0.003622532,8.299952
0.0038790703,8.292591
0.0041446686,8.285265
0.0044202805,8.277969
0.004705429,8.270698
0.005012989,8.263491
0.005390644,8.256376
0.006108284,8.2492695
0.013545513,8.239042
0.006350994,8.234404
0.0066313744,8.227281
0.006966114,8.220117
0.0073275566,8.212898
0.0077004433,8.205674
0.008084297,8.198435
0.008480072,8.191181
0.008886337,8.183903
0.009305954,8.176594
0.009737968,8.169243
0.010185242,8.161837
0.010647774,8.154366
0.011127949,8.146807
0.011627197,8.139137
0.012148857,8.131329
0.012696743,8.123342
0.013274193,8.115124
0.013888359,8.106619
0.014544964,8.097742
0.015253544,8.08839
0.016027927,8.078433
0.016881943,8.067705
0.01783371,8.055989
0.018909931,8.043017
0.020140648,8.028449
0.02156496,8.011863
0.023229122,7.992741
0.025191307,7.9704614
0.027518272,7.9442945
0.030287743,7.913409
0.03358507,7.8769
0.037497997,7.8338366
0.042114258,7.783332
0.04750681,7.7246485
0.053730965,7.657296
0.060811043,7.581133
0.06873369,7.496429
0.077450275,7.4038815
0.08687544,7.304551
0.09689903,7.199759
0.107411385,7.091054
0.11802769,6.983415
0.12866592,6.8768888
0.13943958,6.7702966
0.15039349,6.663353
0.16150856,6.5561876
0.17276907,6.4492354
0.18413877,6.343234
0.19547844,6.2394
0.20660591,6.1393943
0.21733856,6.0441294
0.23082733,5.8946486
0.2418294,5.7956667
0.24742651,5.7821665
0.26381063,5.603703
0.2662897,5.622531
0.2855134,5.418771
0.28443527,5.47241
0.30638647,5.243352
0.3164959,5.1595216
0.32639027,5.078315
0.3360505,4.9997168
0.34549093,4.923692
0.35469437,4.8501945
0.3636942,4.7791595
0.3724618,4.710527
0.3810172,4.644221
0.38936234,4.580168
0.39750338,4.518292
0.40544224,4.458518
0.41318512,4.4007707
0.4207263,4.344974
0.42809248,4.2910557
0.43526745,4.2389426
0.44227648,4.188568
0.4491067,4.139861
0.4557724,4.0927587
0.4622774,4.0471983
0.46862555,4.00312
0.47482443,3.960465
0.4808774,3.919178
0.48678732,3.879206
0.4925604,3.8404973
0.49819946,3.8030026
0.50370884,3.7666755
0.5090928,3.7314715
0.493227,3.985913
0.51949644,3.6642523
0.52452564,3.6321635
0.5294423,3.601029
0.5342531,3.570824
0.53896,3.541509
0.5435629,3.5130432
0.5480695,3.485408
0.5524807,3.4585671
0.55679893,3.4324827
0.561028,3.4071422
0.5651698,3.3825114
0.5692258,3.3585563
0.5732012,3.3352673
0.577096,3.312614
0.58091307,3.2905643
0.58465576,3.2691135
0.58832645,3.2482321
0.5919242,3.2278914
0.59545565,3.2080896
0.5989189,3.1887994
0.60231733,3.1700025
0.60565233,3.151682
0.60892725,3.133821
0.6121421,3.1164134
0.6152978,3.0994356
0.61839867,3.0828726
0.6214447,3.0667107
0.6244378,3.0509355
0.62737894,3.0355337
0.63027,3.020493
0.63311243,3.0058017
0.6359081,2.9914477
0.6386585,2.9774196
0.64136314,2.9637067
0.6440258,2.9502993
0.64664555,2.9371865
0.64922476,2.9243588
0.65176487,2.9118073
0.6542659,2.8995233
0.6625767,2.9090765
0.66207695,2.8948228
0.67163086,2.8789556
