complexity,accuracy,distortion
1.4271127153551675e-12,1.2710859159619464e-12,1.9120278358446763
8.88317614570849e-12,7.982518723424782e-12,1.9120278358379648
3.231795033290212e-11,2.868752334666029e-11,1.9120278358172598
1.009798902034968e-10,9.10625144703687e-11,1.9120278357548848
2.2072197252590333e-10,1.9760258189850062e-10,1.9120278356483447
5.658988478795979e-10,5.096655635464406e-10,1.9120278353362816
1.0851333938303005e-09,9.746544353498444e-10,1.912027834871293
2.3518740846774876e-09,2.123053306560025e-09,1.912027833722894
3.5628768265836764e-09,3.1598743300849802e-09,1.912027832686073
7.060675414847618e-09,6.3347358205605124e-09,1.9120278295112114
1.0316030938135573e-08,9.248154212123388e-09,1.912027826597793
1.8355312558731197e-08,1.6492625308651716e-08,1.912027819353322
2.7061650733998368e-08,2.4431500155055753e-08,1.912027811414447
3.743733447377518e-08,3.344610558135577e-08,1.9120278023998416
4.114766833979457e-08,3.766728593596209e-08,1.9120277981786613
5.2196500898216005e-08,4.760866521409662e-08,1.912027788237282
6.369201020268339e-08,5.797918183637136e-08,1.9120277778667654
7.483561950602136e-08,6.810429967411259e-08,1.9120277677416475
9.783064674739627e-08,8.941940595516332e-08,1.9120277464265414
1.318726040325305e-07,1.2110404142778214e-07,1.9120277147419058
1.4094329524778912e-07,1.2743553240910413e-07,1.912027708410415
2.075917387209361e-07,1.9117807723568616e-07,1.9120276446678701
2.2993597136351446e-07,2.0963072611182105e-07,1.9120276262152212
2.738286873869301e-07,2.4928468093423785e-07,1.9120275865612664
3.2887120155763416e-07,2.996287074114758e-07,1.9120275362172399
4.3350253868826023e-07,3.9509817049984877e-07,1.9120274407477769
4.864849099784087e-07,4.4200821854113877e-07,1.9120273938377288
6.350726758390977e-07,5.831304376479664e-07,1.9120272527155096
7.636055998774736e-07,7.019128840971535e-07,1.9120271339330632
7.706751767339831e-07,7.039416890166382e-07,1.9120271319042583
1.0974234230583991e-06,1.001987080593052e-06,1.9120268338588666
1.214624192517921e-06,1.1042335695429541e-06,1.9120267316123778
1.5527381492191177e-06,1.4193690013798922e-06,1.9120264164769458
1.8079254416976898e-06,1.6453280223271832e-06,1.912026190517925
2.284092218772564e-06,2.0985460454139513e-06,1.9120257372999019
2.737825666020186e-06,2.5082219724042038e-06,1.912025327623975
3.1935127996881558e-06,2.9470735723772693e-06,1.912024888772375
3.7958669918798717e-06,3.4687390803365374e-06,1.9120243671068669
4.278960610927369e-06,3.900402895010541e-06,1.9120239354430522
4.696119785447394e-06,4.306200341880734e-06,1.9120235296456054
5.4828390871656155e-06,5.023675937639911e-06,1.9120228121700096
6.176825986597712e-06,5.656716068055094e-06,1.9120221791298793
7.95988757577376e-06,7.308797545941548e-06,1.9120205270484014
9.328814878147086e-06,8.550422656587332e-06,1.9120192854232907
1.10909076455947e-05,1.0226928589519236e-05,1.9120176089173577
1.3510063822444402e-05,1.2409883910994495e-05,1.9120154259620363
1.4627141731797057e-05,1.3381827606984932e-05,1.9120144540183404
1.8193526117632638e-05,1.6617195089419273e-05,1.9120112186508578
1.926500518665908e-05,1.7586415744054333e-05,1.9120102494302031
2.4611896910108397e-05,2.2570708337096645e-05,1.9120052651376103
2.8593130240481494e-05,2.652706029719918e-05,1.91200130878565
3.156662216512251e-05,2.9184557959330635e-05,1.9119986512879878
3.5120486645985434e-05,3.230393453473995e-05,1.9119955319114126
4.093686185294176e-05,3.804113332027789e-05,1.911989794712627
4.7683325024891635e-05,4.408922273408062e-05,1.9119837466232132
5.713474994002832e-05,5.285484784098595e-05,1.9119749809981064
7.640439743540656e-05,7.075667803661816e-05,1.9119570791679106
8.031555430299506e-05,7.435457608533047e-05,1.911953481269862
0.00010760232453385609,9.982083575967943e-05,1.9119280150101876
0.00011496025362805195,0.00010541181272108181,1.9119224240332262
0.00013895060291051276,0.00012898647962290396,1.9118988493663243
0.00016627422300656615,0.00015393391271546858,1.9118739019332318
0.00018182809975130412,0.0001680784196873212,1.91185975742626
0.00019733365605737756,0.000182034060046299,1.911845801785901
0.00021415349785811375,0.00019802448567270733,1.9118298113602745
0.00024020087190405423,0.0002220084290798853,1.9118058274168674
0.00028373900590279597,0.00026620863535054245,1.9117616272105966
0.0003230137027137863,0.0003018109479691252,1.9117260248979782
0.0003300261388100342,0.00030746089915155184,1.9117203749467957
0.0004124846885622233,0.0003858926125421919,1.911641943233405
0.0004433254311623711,0.00041441199941138275,1.9116134238465359
0.00044752040330553087,0.00041821112851302665,1.9116096247174343
0.000485944905768622,0.0004523879569981522,1.911575447888949
0.0005397240794310715,0.0005021482461609582,1.9115256875997864
0.0006165536376279351,0.0005734886486098657,1.9114543471973373
0.0008053063894534913,0.0007502318199734945,1.9112776040259738
0.0008736830171837838,0.000815121924588705,1.9112127139213586
0.0009536189553195666,0.0008894727971569381,1.9111383630487904
0.0010753814816901305,0.0010003904772657596,1.9110274453686815
0.0012906075184254758,0.0012103811115613471,1.910817454734386
0.0013794468601710827,0.0012921380716376938,1.9107356977743095
0.0014355975903103347,0.0013464399065978676,1.9106813959393494
0.0015985906354487114,0.0014992130799740594,1.9105286227659732
0.0017276230184039992,0.0016231496675510424,1.9104046861783963
0.0018744092544080656,0.0017567406244902936,1.910271095221457
0.002057236093284374,0.0019251229949537223,1.9101027128509935
0.0022722557713234183,0.002129480657887914,1.9098983551880593
0.0024542996270353486,0.002304337662992644,1.9097234981829547
0.0028562198796697478,0.0026767188547795343,1.9093511169911677
0.0028927451298436,0.002710986762586444,1.9093168490833607
0.0031905499242512124,0.0029891955722647417,1.9090386402736825
0.003379721040421808,0.003156939497141257,1.908870896348806
0.0037621854380934378,0.003517569732908953,1.9085102661130384
0.004520615182451054,0.004258246261073459,1.9077695895848739
0.005154665152796446,0.004864154618134565,1.9071636812278128
0.005989635921774799,0.005644197577183307,1.906383638268764
0.006455172727996094,0.0060789513054473766,1.9059488845405
0.0073198838579387375,0.006892517721597325,1.90513531812435
0.007616355714230278,0.007172748011903873,1.9048550878340433
0.008132269998250351,0.007660344735522498,1.9043674911104247
0.010502454665592497,0.009878218271874715,1.9021496175740726
0.011701046397380904,0.011003046054281982,1.9010247897916652
0.01390053515396824,0.013099310268091899,1.8989285255778554
0.01402890698898159,0.01318949576523689,1.8988383400807103
0.016675983380608033,0.015710457642704474,1.8963173782032428
0.017369298194380187,0.016392516955023848,1.8956353188909234
0.019930129100331408,0.018819771276858178,1.8932080645690892
0.021965260480681762,0.020761675778388743,1.8912661600675584
0.024341265267227206,0.022968461539085005,1.8890593743068622
0.028971677216653176,0.02739256968398494,1.8846352661619623
0.03211034088981245,0.03031074150196468,1.8817170943439825
0.03574336800818206,0.03373074080775848,1.8782970950381888
0.0435885656464428,0.041047622987757146,1.87098021285819
0.04658444175788608,0.04397610763119367,1.8680517282147535
0.061551212685167965,0.05785350357126359,1.8541743322746838
0.07059645060530394,0.06634802599030733,1.84567980985564
0.08388311887757262,0.07904402080995444,1.8329838150359927
0.09936675610530928,0.093432087579412,1.8185957482665354
0.10943365283043005,0.10282679090514793,1.8092010449407994
0.1149507778255712,0.10807780086000818,1.803950034985939
0.12604278456858803,0.11838833472111807,1.7936395011248292
0.1368009204042042,0.1282558807786047,1.7837719550673425
0.16368395477584552,0.15364296496013466,1.7583848708858125
0.17409670105885627,0.1625875938420511,1.7494402420038961
0.185187049130158,0.1731304340420749,1.7388974018038723
0.20552822280392208,0.1919257393566812,1.7201020964892662
0.230363905710438,0.21564500086778404,1.6963828349781633
0.27159489661466174,0.2535432541174148,1.6584845817285325
0.2771453055631288,0.2584946503326626,1.6535331855132847
0.31443714014863566,0.2928252471753898,1.6192025886705574
0.33335758101573154,0.31109073717585967,1.6009370986700877
0.3450230151854389,0.32184097720756455,1.5901868586383827
0.3755947411258517,0.35036217929654734,1.5616656565493998
0.4060288229399457,0.3783607316372085,1.5336671042087389
0.4114104426705954,0.38330969676971016,1.5287181390762372
0.488626868535527,0.4538451185521164,1.4581827172938309
0.5048108810372727,0.469349139368589,1.4426786964773584
0.5319413987069884,0.49420784533419976,1.4178199905117475
0.559457881874188,0.5194330236395311,1.3925948122064162
0.5646672727882822,0.5241147975509466,1.3879130382950007
0.615007210912612,0.5687651197621864,1.343262716083761
0.6278563900034454,0.5812833203617183,1.330744515484229
0.6409360799337388,0.5927105079531371,1.31931732789281
0.6964405694096248,0.641546857093508,1.2704809787524391
0.7072671529880129,0.651364402447398,1.2606634333985491
0.7211183947477546,0.6636268704363965,1.2484009654095507
0.750151265231173,0.6886944289810355,1.2233334068649118
0.7586106731634688,0.6961892914026744,1.2158385444432729
0.7775298158399531,0.7124513531898437,1.1995764826561035
0.7904089913944874,0.7234822393001159,1.1885455965458314
