complexity,accuracy,distortion,mse,round,run,min_distance_to_curve
7.1525574e-05,7.6293945e-06,3.4807653,1664.8374,0.0,1.0,4.3484277181627916e-05
1.5258789e-05,9.536743e-06,3.4807634,1639.324,1.0,1.0,3.5385929053892268e-06
5.054474e-05,4.386902e-05,3.480729,1621.5065,2.0,1.0,2.780906635188803e-06
0.00026512146,0.00024223328,3.4805307,1607.125,3.0,1.0,1.0010004161098712e-05
0.0014820099,0.0013895035,3.4793835,1594.0483,4.0,1.0,2.8232187049807036e-05
0.008701324,0.008275032,3.472498,1576.6843,5.0,1.0,9.607403721056377e-05
0.05185604,0.049770355,3.4310026,1522.7615,6.0,1.0,0.0004697460959346001
0.28869057,0.27851105,3.202262,1278.1426,7.0,1.0,0.004372067722026802
1.0922575,1.0515366,2.4292364,647.9863,8.0,1.0,0.010272529316402096
2.0553255,1.9571981,1.5235748,170.67065,9.0,1.0,0.018094417704056114
2.503728,2.353468,1.127305,62.134373,10.0,1.0,0.006891619010794137
2.685215,2.500228,0.98054504,41.461746,11.0,1.0,0.0028607390040750534
2.7735844,2.5677557,0.9130173,35.11055,12.0,1.0,0.009470369300044627
2.81816,2.6005697,0.88020325,33.313675,13.0,1.0,0.006039877677085505
2.8410444,2.617056,0.8637171,32.636314,14.0,1.0,0.002933432402115918
2.8530254,2.625616,0.8551569,32.299366,15.0,1.0,0.01179232039187944
2.8594217,2.6301737,0.8505993,32.122345,16.0,1.0,0.007774249407095453
2.8629417,2.6326933,0.8480797,32.02593,17.0,1.0,0.0034458256229447566
2.864953,2.63414,0.84663296,31.971363,18.0,1.0,0.0009705869306051566
2.8661528,2.6350155,0.8457575,31.93768,19.0,1.0,0.0005254818189740305
2.8668985,2.6355696,0.8452034,31.91542,20.0,1.0,0.0014504833598434177
2.8673754,2.6359339,0.8448391,31.899897,21.0,1.0,0.0020502205480838797
2.8676796,2.636177,0.8445959,31.888626,22.0,1.0,0.0024396130178188417
2.8678732,2.6363401,0.84443283,31.88024,23.0,1.0,0.0026927173470663937
2.8679857,2.636444,0.8443289,31.873928,24.0,1.0,0.002845571170486568
2.868041,2.636508,0.844265,31.86918,25.0,1.0,0.00292894273465641
2.8680525,2.6365385,0.84423447,31.865652,26.0,1.0,0.00295729126815735
