complexity,accuracy,distortion,mse,sender_delta,receiver_delta,round,run
4.467777680715921,4.227925992532178,0.8837453354525522,3.378973478180969,0.8750002783330807,0.40480555481339764,27.0,1.0
4.468646221385029,4.228590503361305,0.8830808246234252,3.376427292774241,0.8157793732717076,0.37759448058551814,28.0,1.0
4.469397627719697,4.229165573529675,0.882505754455055,3.3742277478854223,0.7606720225759405,0.35289876182347296,29.0,1.0
4.4700501364931196,4.229665095076115,0.8820062329086156,3.3723210384371263,0.7104838419166447,0.330546187337869,30.0,1.0
4.470619189725618,4.230100827233519,0.8815705007512111,3.370661459697299,0.6646104332318856,0.3105036054932284,31.0,1.0
4.471117745873206,4.230482640798199,0.8811886871865315,3.3692105460888127,0.623419558901298,0.2925184247529431,32.0,1.0
4.471556620255003,4.230818779660654,0.8808525483240768,3.3679361156022694,0.5861098559438265,0.27705168936080177,33.0,1.0
4.471944815402249,4.2311161120705165,0.8805552159142138,3.3668113311179138,0.5525128462389086,0.263351524908723,34.0,1.0
4.472289820480491,4.231380357317912,0.8802909706668185,3.36581384040191,0.5218786990588601,0.2510841313967806,35.0,1.0
4.472597871463767,4.231616282338814,0.880055045645916,3.3649250216397713,0.4934080859513316,0.2401271354121746,36.0,1.0
4.472874171211165,4.231827867985027,0.8798434599997034,3.3641293397839784,0.46698367412965514,0.23008406929676584,37.0,1.0
4.473123072481014,4.23201844739857,0.8796528805861605,3.3634138072503923,0.4426191972894302,0.22101032143645163,38.0,1.0
4.473348228544435,4.232190820039758,0.8794805079449723,3.3627675371654737,0.4201163499915821,0.21276175043681472,39.0,1.0
4.473552716404326,4.2323473451274225,0.8793239828573078,3.362181375806277,0.3994832936178728,0.20512854295552435,40.0,1.0
4.473739137321608,4.232490018004571,0.8791813099801598,3.3616476013141847,0.3803585597993402,0.19802810611693583,41.0,1.0
4.473909698773751,4.232620532508644,0.8790507954760862,3.361159677115123,0.36262709110815106,0.19129234650294086,42.0,1.0
4.474066281326319,4.232740331946372,0.878930996038358,3.3607120501297816,0.3463158981062232,0.18489347214631452,43.0,1.0
4.474210493287357,4.232850650820765,0.8788206771639651,3.3602999854903484,0.3312316096577738,0.17887397521894177,44.0,1.0
4.474343715478364,4.232952549060419,0.8787187789243109,3.3599194309518676,0.3172338248008541,0.1731917850233043,45.0,1.0
4.474467138005162,4.233046940167178,0.8786243878175526,3.3595669054479216,0.3042626921116367,0.1677884225690377,46.0,1.0
4.474581790542835,4.23313461442369,0.87853671356104,3.3592394072909846,0.2922838931787434,0.16265827483391043,47.0,1.0
4.474688567350954,4.2332162580800095,0.8784550699047209,3.3589343383777903,0.28129479711051814,0.15777383407808196,48.0,1.0
4.4747882479962495,4.233292469259805,0.8783788587249255,3.3586494414571506,0.27131280094815224,0.1532165106767462,49.0,1.0
4.474881514569654,4.233363771183736,0.8783075568009941,3.3583827480795803,0.26221754300248395,0.14892382346388186,50.0,1.0
4.474968966032408,4.233430623193188,0.8782407047915424,3.3581325353000766,0.25381363350753666,0.14484328565222998,51.0,1.0
4.475051130204871,4.2334934299660745,0.8781778980186559,3.357897289568806,0.2460550907760915,0.14100461245924167,52.0,1.0
4.475128473814825,4.233552549242967,0.8781187787417633,3.357675676536883,0.23879733382859525,0.13739355808600834,53.0,1.0
4.475201410944019,4.233608298322947,0.8780630296617833,3.3574665157401253,0.23209525007400206,0.13395540543200452,54.0,1.0
4.475270310149586,4.233660959540881,0.8780103684438494,3.3572687593140444,0.22582971675184382,0.1307371526617453,55.0,1.0
4.475335500486366,4.233710784899564,0.877960543085166,3.3570814740473813,0.21991031971450484,0.12767967882381207,56.0,1.0
4.475397276615329,4.23375799999887,0.8779133279858602,3.356903826206482,0.2142867942013802,0.12476630219490736,57.0,1.0
4.4754559031503405,4.233802807378861,0.877868520605869,3.356735068664373,0.2089683426192739,0.1219908528034666,58.0,1.0
4.475511618368632,4.233845389373144,0.8778259386115863,3.35657452995113,0.20396276127073687,0.11934016801138518,59.0,1.0
4.47556463738808,4.2338859105519475,0.8777854174327828,3.356421604909638,0.19923194469433808,0.11678792562699863,60.0,1.0
4.475615154896948,4.233924519820583,0.8777468081641473,3.356275746695991,0.19471190398005486,0.11432539203250443,61.0,1.0
4.4756633475066305,4.233961352227777,0.8777099757569538,3.3561364599089645,0.1903749133129854,0.11196925777891435,62.0,1.0
4.475709375786154,4.233996530529016,0.8776747974557146,3.356003294669991,0.18636063339361783,0.10973757438107962,63.0,1.0
4.475753386027177,4.234030166542427,0.8776411614423036,3.3558758415054815,0.182505039396791,0.10763248929929903,64.0,1.0
4.475795511780163,4.234062362328578,0.8776089656561528,3.3557537269083064,0.1787850547202788,0.1056301508662558,65.0,1.0
4.475835875195633,4.234093211220264,0.8775781167644663,3.3556366094758374,0.17528023569143264,0.10369706143364475,66.0,1.0
4.47587458819892,4.2341227987241705,0.8775485292605598,3.3555241765388706,0.17198810408912257,0.10182020706553557,67.0,1.0
4.47591175352219,4.2341512033127735,0.8775201246719568,3.355416141209789,0.1689497489888463,0.09999509211264421,68.0,1.0
4.475947465613814,4.234178497121881,0.8774928308628489,3.355312239789857,0.16606474772426313,0.09821933487019038,69.0,1.0
4.475981811441956,4.234204746566796,0.8774665814179343,3.355212229485132,0.1633044317451961,0.09649248827373591,70.0,1.0
4.476014871206603,4.234230012888196,0.8774413150965348,3.355115886388422,0.16064533916281593,0.09481160514796988,71.0,1.0
4.476046718972199,4.234254352636896,0.8774169753478347,3.355023003691302,0.15805708313822206,0.09317518389656376,72.0,1.0
4.476077423231118,4.234277818105527,0.8773935098792034,3.354933390095721,0.15557001037288137,0.09158208225404128,73.0,1.0
4.47610704740678,4.234300457713841,0.8773708702708891,3.3548468683992745,0.15315179025730707,0.09003116286251939,74.0,1.0
4.476135650303851,4.23432231635338,0.8773490116313507,3.3547632742320674,0.1507955811243456,0.088520453356785,75.0,1.0
4.47616328651204,4.23434343569652,0.8773278922882106,3.3546824549263015,0.14852465553111016,0.0870486316499948,76.0,1.0
4.476190006768951,4.234363854474131,0.8773074735105997,3.3546042685023827,0.14635302542111273,0.08561442581829332,77.0,1.0
4.476215858286793,4.234383608725482,0.8772877192592485,3.3545285827576445,0.14426783729605186,0.08421916160952905,78.0,1.0
4.476240885047124,4.234402732023614,0.877268595961116,3.3544552744456566,0.1422281078533869,0.08285941968840768,79.0,1.0
4.476265128067169,4.234421255678972,0.8772500723057579,3.354384228535746,0.14022893504778072,0.08153365148503797,80.0,1.0
4.476288625640802,4.234439208923641,0.8772321190610892,3.3543153375436847,0.13827086872670052,0.08026104682244634,81.0,1.0
4.476311413557131,4.23445661907828,0.8772147089064504,3.3542485009256975,0.13638316013026935,0.07903452990607689,82.0,1.0
4.4763335252987595,4.23447351170368,0.8771978162810505,3.354183624528928,0.13453937102350394,0.07784484769903662,83.0,1.0
4.476354992222127,4.234489910738468,0.8771814172462626,3.3541206200923552,0.13273228238984716,0.07668617766764518,84.0,1.0
4.476375843721611,4.234505838624457,0.8771654893602729,3.354059404792869,0.13095863465823906,0.07555589810303376,85.0,1.0
4.4763961073790846,4.234521316420828,0.8771500115639022,3.3539999008318797,0.1292229619371938,0.07446290982970973,86.0,1.0
4.476415809100393,4.234536363908305,0.8771349640764257,3.3539420350583424,0.12752172957057756,0.07340782079560856,87.0,1.0
4.476434973239995,4.23455099968432,0.8771203283004105,3.3538857386245713,0.12587120353371567,0.07237740764176935,88.0,1.0
4.476453622714956,4.234565241249976,0.877106086734754,3.353830946671618,0.12426623462162809,0.07137864303683868,89.0,1.0
4.4764717791092785,4.234579105089711,0.8770922228950191,3.3537775980413547,0.12270780570148623,0.07041170185942668,90.0,1.0
4.476489462769516,4.234592606744185,0.8770787212405455,3.3537256350127143,0.12118024179623937,0.06946974228986458,91.0,1.0
4.4765066928924675,4.234605760877214,0.8770655671075165,3.353675003059794,0.11971575816335361,0.06855257404208209,92.0,1.0
4.476523487605675,4.234618581337196,0.877052746647534,3.353625650629801,0.11828754593076617,0.06766812566774148,93.0,1.0
4.476539864041399,4.234631081213482,0.8770402467712479,3.353577528939004,0.11688227101744714,0.06680638047816488,94.0,1.0
4.476555838404655,4.234643272888304,0.8770280550964262,3.3535305917850553,0.1154989526884795,0.06597173010873886,95.0,1.0
4.476571426035848,4.234655168084519,0.8770161599002115,3.353484795374212,0.11414594655578318,0.06515455825348039,96.0,1.0
4.476586641468447,4.2346667779096165,0.8770045500751138,3.353440098162123,0.11282900712204802,0.06435293832389663,97.0,1.0
4.476601498482228,4.2346781128962725,0.8769932150884578,3.3533964607069917,0.11153487798338323,0.06356588755476615,98.0,1.0
4.47661601015235,4.234689183039807,0.8769821449449235,3.3533538455340333,0.11025997794001405,0.06279300849918357,99.0,1.0
4.476630188894694,4.2346999978327275,0.8769713301520028,3.3533122170102496,0.10900438586466255,0.06203471439243176,100.0,1.0
4.476644046507806,4.234710566296714,0.8769607616880162,3.353271541228639,0.10776797851946063,0.06128976250532989,101.0,1.0
4.476657594211668,4.234720897012174,0.8769504309725562,3.353231785901038,0.10655414993869763,0.060557815727244765,102.0,1.0
4.476670842683596,4.234730998145613,0.8769403298391172,3.3531929202588784,0.10536550966811484,0.059838654959679015,103.0,1.0
4.47668380209152,4.234740877474989,0.8769304505097413,3.353154914961186,0.10419833811131364,0.059133978971052055,104.0,1.0
4.476696482124822,4.234750542413243,0.8769207855714871,3.353117742009239,0.10306102886890631,0.05844884654126968,105.0,1.0
4.476708892022975,4.234760000030109,0.8769113279546215,3.3530813746673287,0.10194240796769899,0.05779623893425058,106.0,1.0
4.476732936279825,4.234778319982755,0.876893008001975,3.3530109557492587,0.09976944985280868,0.0565431881872171,108.0,1.0
4.476744587098002,4.2347871949174,0.87688413306733,3.352976856379507,0.09870943629336595,0.055934647008019145,109.0,1.0
4.476756000744386,4.234795887762175,0.8768754402225554,3.3529434669095495,0.09766371249702735,0.05533540209138298,110.0,1.0
4.476767184572415,4.2348044041479085,0.8768669238368219,3.352910765911605,0.09663193301035965,0.05474887417743117,111.0,1.0
4.4767781456198605,4.23481274946454,0.8768585785201903,3.352878732848848,0.09561612213450107,0.05418146911564253,112.0,1.0
4.476799426048601,4.234828947324216,0.8768423806605146,3.3528165925505435,0.0936656977586516,0.05307815174751058,114.0,1.0
4.4768097580774615,4.234836809557365,0.8768345184273656,3.3527864482782372,0.09271188237876318,0.05253828664060245,115.0,1.0
4.47681989265018,4.2348445201239375,0.8768268078607928,3.3527568977861764,0.09177284209827599,0.05200835450582151,116.0,1.0
4.476839591991265,4.234859503552919,0.8768118244318117,3.352699511809247,0.08993378076760496,0.05098102240951058,118.0,1.0
4.476849167485296,4.234866784638349,0.8768045433463811,3.352671644737698,0.08903965869159973,0.05048084628383639,119.0,1.0
4.476858566997022,4.23487393052042,0.8767973974643102,3.3526443082102735,0.08815831493514134,0.049992521574055454,120.0,1.0
4.476876857312373,4.234887831431147,0.8767834965535837,3.3525911699102604,0.08643606776698481,0.04903699255046408,122.0,1.0
4.4768857572823535,4.234894593492141,0.876776734492589,3.352565340990926,0.08559306563985043,0.04857007953113895,123.0,1.0
4.476894499620251,4.234901234427808,0.8767700935569227,3.352539988273298,0.08475996938426494,0.04811651439483694,124.0,1.0
4.4769115279226135,4.234914165605355,0.8767571623793753,3.352490662321995,0.08312238115534473,0.047229127241250085,126.0,1.0
4.476919821776102,4.234920461903819,0.8767508660809114,3.352466665594351,0.0823179481727964,0.046796793205782894,127.0,1.0
4.4769359875648345,4.234932730262845,0.8767385977218858,3.352419948899408,0.08073877862284738,0.04594923161196059,129.0,1.0
4.476943866579305,4.234938707761149,0.8767326202235814,3.3523972077632314,0.07996686142874324,0.04553474684344297,130.0,1.0
4.47695161418941,4.234944584274624,0.8767267437101065,3.352374864575614,0.07920384600103589,0.04512682157225598,131.0,1.0
4.476966728054334,4.2349560442283245,0.8767152837564058,3.3523313334554765,0.07770806375335343,0.044331514667888657,133.0,1.0
4.476974100468475,4.23496163240304,0.87670969558169,3.3523101270062536,0.07697733741221091,0.04394264461892472,134.0,1.0
4.476988490898023,4.234972536402887,0.8766987915818429,3.352268788237842,0.07554298097569757,0.04318407057519763,136.0,1.0
4.4769955144824145,4.234977856510978,0.876693471473752,3.3522486391114796,0.07483824290507618,0.04281188877445065,137.0,1.0
4.477009231644869,4.234988243139776,0.876683084844954,3.352209341296737,0.07345231378253878,0.042080448829158894,139.0,1.0
4.47702252550002,4.234998304503671,0.8766730234810591,3.352171326789949,0.07210654843579258,0.04136626440906056,141.0,1.0
4.477029019658161,4.235003217807002,0.8766681101777287,3.3521527826506414,0.07144819172833301,0.04101584852592782,142.0,1.0
4.477041713738709,4.235012818359033,0.8766585096256971,3.3521165862138247,0.07016473894323182,0.040326619116173884,144.0,1.0
4.477047917977217,4.235017508931646,0.8766538190530841,3.352098920762881,0.06953393959738705,0.03998776697744745,145.0,1.0
4.477060051159642,4.23502667861109,0.87664464937364,3.3520644239256554,0.06829736499326354,0.03932120852110294,147.0,1.0
4.477071830324645,4.2350355763853,0.8766357515994301,3.352030999284215,0.06708849240516643,0.038672289422908304,149.0,1.0
4.4770775918289,4.235039926913494,0.8766314010712364,3.3520146747048165,0.06649389568694483,0.03835510541416109,150.0,1.0
4.477088867571068,4.23504843810551,0.8766228898792203,3.351982773743811,0.06533251653986072,0.03773230146173254,152.0,1.0
4.47709982489709,4.235056704837145,0.8766146231475851,3.3519518357234435,0.06419678597992576,0.037122647634189605,154.0,1.0
4.477105188205131,4.23506074965478,0.8766105783299505,3.351936715343101,0.06363817420755159,0.03682304893349574,155.0,1.0
4.477115691825983,4.235068668145226,0.876602659839504,3.3519071480507185,0.0625429000764144,0.03623433003710972,157.0,1.0
4.477125907922092,4.235076366006263,0.8765949619784674,3.3518784484406146,0.061481258372962026,0.0356590901464865,159.0,1.0
4.477135847711237,4.235083851895748,0.8765874760889822,3.351850581814903,0.06044708121657519,0.03509594789658775,161.0,1.0
4.477140717335271,4.235087517933042,0.8765838100516881,3.351836950511643,0.05993930256791323,0.034818888510774415,162.0,1.0
4.477150262428967,4.23509470112398,0.87657662686075,3.3518102721163014,0.05894047068396896,0.03427380957909694,164.0,1.0
4.477159556786557,4.235101692086758,0.8765696358979724,3.3517843474040365,0.057963521047807345,0.0337433515269768,166.0,1.0
4.477168609743426,4.235108498031908,0.8765628299528228,3.351759147354112,0.0570058655897406,0.03322923125769741,168.0,1.0
4.477177430173864,4.235115125815044,0.8765562021696862,3.3517346443465805,0.05606836750147214,0.03272920410945087,170.0,1.0
4.477186026520354,4.235121581959286,0.8765497460254448,3.3517108120774557,0.055156252249579346,0.03224544600569258,172.0,1.0
4.477194406820612,4.235127872675875,0.8765434553088554,3.3516876254801864,0.05426436625118175,0.031772694398860914,174.0,1.0
4.477202578732564,4.2351340038833225,0.8765373241014078,3.351665060652887,0.05339486148748964,0.03130999818240294,176.0,1.0
4.4772105495574746,4.235139981225087,0.8765313467596432,3.351643094790814,0.052547548050172296,0.030856547704617834,178.0,1.0
4.477218326261344,4.23514581008595,0.8765255178987807,3.3516217061236526,0.05171646311095947,0.030415723293510596,180.0,1.0
4.477225915494774,4.235151495607225,0.8765198323775056,3.3516008738571994,0.05090198889710257,0.02998476159459417,182.0,1.0
4.477233323611378,4.235157042700864,0.8765142852838661,3.351580578119081,0.05010819895019297,0.029563359397978918,184.0,1.0
4.477240556684894,4.235162456062563,0.8765088719221676,3.3515607999081825,0.04933569262019259,0.029150631033126782,186.0,1.0
4.477247620525077,4.23516774018395,0.8765035878007801,3.3515415210474737,0.048578724057085076,0.02874540564850913,188.0,1.0
4.4772545206925205,4.235172899363938,0.876498428620792,3.351522724139974,0.04783779606140881,0.02834760093629658,190.0,1.0
4.4772612625124,4.235177937719307,0.8764933902654235,3.351504392527604,0.0471141528594442,0.027959688937832385,192.0,1.0
4.477267851087344,4.235182859194545,0.8764884687901855,3.3514865102526974,0.04640474405258564,0.027583545235230746,194.0,1.0
4.477274291309399,4.235187667571065,0.8764836604136654,3.351469062021975,0.04571190031414897,0.027219022543606367,196.0,1.0
4.477280587871244,4.235192366475799,0.8764789615089317,3.3514520331727855,0.045035893646298675,0.02686480997758935,198.0,1.0
4.477289773153757,4.235199217148665,0.8764721108360654,3.3514272456315117,0.04405290980296804,0.0263508729751663,201.0,1.0
4.477295729879456,4.235203657299074,0.8764676706856562,3.3514112049451477,0.04341693129495652,0.026018298153656444,203.0,1.0
4.47730155794398,4.235207999566853,0.8764633284178771,3.3513955368473827,0.04279321685502798,0.025697325270622875,205.0,1.0
4.47731006732489,4.235214336021839,0.8764569919628915,3.3513727067708463,0.041879220953076404,0.02524438949762318,208.0,1.0
4.477315590541098,4.235218446560825,0.876452881423905,3.3513579178553807,0.041284958285164264,0.02496488206959127,210.0,1.0
4.477320998161348,4.2352224693054765,0.8764488586792538,3.351343460909587,0.040701750186879215,0.024693464450602474,212.0,1.0
4.477328900301918,4.2352283445592676,0.8764429834254628,3.3513223748352554,0.039855148138381244,0.024296620931354023,215.0,1.0
4.477334033632815,4.235232159161363,0.8764391688233673,3.3513087022747574,0.0393056284970113,0.024037338338144913,217.0,1.0
4.477339062809026,4.2352358947956255,0.8764354331891049,3.3512953262805025,0.03876680345978124,0.02378201974610607,219.0,1.0
4.477346417831406,4.235241355230274,0.8764299727544564,3.351275798166432,0.03797879926260078,0.023406870922267394,222.0,1.0
4.477351199543371,4.235244903405697,0.8764264245790336,3.35126312378014,0.03747249290897084,0.023161485690895618,224.0,1.0
4.477358196529222,4.2352500927908725,0.8764212351938578,3.3512446076425197,0.03673824858496002,0.022800429048175967,227.0,1.0
4.477362747967334,4.235253466748791,0.8764178612359395,3.35123258210162,0.03627314047075385,0.022564414281834828,229.0,1.0
4.477369411590736,4.235258404081565,0.8764129239031657,3.351215002392195,0.03560226989687562,0.022217072469484372,232.0,1.0
4.47737588617761,4.235263198630136,0.8764081293545942,3.3511979510687424,0.03495668257179441,0.021877492853785305,235.0,1.0
4.477380101383629,4.235266318619331,0.8764050093653992,3.351186865421928,0.03454091015319871,0.021655418706048167,237.0,1.0
4.477386277906286,4.235270888257192,0.8764004397275382,3.3511706431819297,0.033932972054046294,0.0213295823485172,240.0,1.0
4.477390301135971,4.2352738634773335,0.8763974645073969,3.3511600899032494,0.033539730020437426,0.021116345488356312,242.0,1.0
4.477396199355672,4.235278223377657,0.8763931046070734,3.35114463710186,0.03296338590712114,0.020802285110582623,245.0,1.0
4.477401939422359,4.235282464207531,0.8763888637771995,3.3511296194574514,0.032404181312280754,0.020495030795994462,248.0,1.0
4.477407527573078,4.235286590746787,0.8763847372379434,3.3511150183320417,0.03186166864853076,0.020195193296356738,251.0,1.0
4.477411171555703,4.235289280534765,0.8763820474499653,3.351105506874177,0.031508380764556934,0.019999903352954596,253.0,1.0
4.477416519583089,4.235293226596857,0.8763781013878731,3.3510915610758634,0.030991105898157616,0.0197127083225642,256.0,1.0
4.477421730935141,4.235297070032249,0.8763742579524809,3.351077986576822,0.030489502791277857,0.019433282015092274,259.0,1.0
4.477426810849652,4.235300814843736,0.8763705131409942,3.3510647679527823,0.030000622087634713,0.019161733836888496,262.0,1.0
4.477431764325857,4.235304464848776,0.8763668631359547,3.3510518905427396,0.029532360743095575,0.01889761965730697,265.0,1.0
4.477436596137178,4.235308023689454,0.8763633042952765,3.351039340406336,0.02907781655368586,0.01863981454290232,268.0,1.0
4.477441310843108,4.235311494841838,0.8763598331428923,3.3510271042839515,0.02863453667608634,0.01838802392582429,271.0,1.0
4.477445912800366,4.2353148816246655,0.8763564463600648,3.351015169559325,0.028211988348637994,0.018141518425294906,274.0,1.0
4.477450406173299,4.2353181872075485,0.8763531407771818,3.3510035242244975,0.0278062872613712,0.017900227841886374,277.0,1.0
4.477454794943695,4.235321414618639,0.8763499133660915,3.350992156846919,0.0274141633905134,0.017666367691712974,280.0,1.0
4.477459082919932,4.2353245667518475,0.8763467612328828,3.3509810565385587,0.027034335394514546,0.017439493331358035,283.0,1.0
4.477463273745634,4.235327646373559,0.8763436816111714,3.35097021292688,0.026671744008918044,0.01721814518968141,286.0,1.0
4.4774687163954425,4.23533164429562,0.8763396836891104,3.350956137066975,0.026208181959365775,0.01692996312275724,290.0,1.0
4.477472693840513,4.235334564812959,0.8763367631717713,3.3509458547710427,0.0258710851192315,0.016718943010324797,293.0,1.0
4.477476585191221,4.235337421198478,0.8763339067862521,3.3509357979811134,0.025543359677794898,0.016512223577046452,296.0,1.0
4.477480393465168,4.235340215735141,0.8763311122495896,3.3509259582629793,0.025226192617863633,0.016309808475122162,299.0,1.0
4.477481644931533,4.235341133883631,0.876330194101099,3.350922725193507,0.025122933937916075,0.016243452476927798,300.0,1.0
