comm_cost,complexity
3.21126955950015e-12,3.379361779831165e-12
7.456567911067514e-06,7.826396434429215e-06
0.00010385456085189287,0.00010800985201220287
0.0038583416483060915,0.003979547657283406
0.5869210318960724,0.6047053688728433
2.9231304013086343,3.0832107929631185
3.053431315593908,3.2567035488208815
3.079209320428307,3.2979469287560703
3.0870508797148055,3.312475270000908
3.0897640250983573,3.3181783660776833
3.090726566337778,3.3204416753927206
3.0910727236361124,3.3213416753120173
3.0911975794862494,3.3216973064477955
3.0912427094186725,3.3218370641331316
3.0912591592885406,3.321892093362691
3.091265208274788,3.3219138307935623
3.0912674555202884,3.321922464125105
3.0912682896962513,3.3219258760757957
3.091268600062079,3.321927222607944
3.0912687156493663,3.3219277527848323
3.0912687587167182,3.321927961018361
3.091268774767909,3.3219280426116433
3.091268780751286,3.321928074512401
3.091268782982068,3.3219280869597356
3.091268783813895,3.321928091807682
3.0912687841241206,3.3219280936927045
3.0912687842398356,3.3219280944245444
3.091268784283004,3.3219280947082805
3.0912687842991105,3.321928094818145
3.0912687843051208,3.321928094860636
