complexity,mse
0.0,5.5400004
6.67572e-06,5.0643272
2.4318695e-05,4.704855
4.529953e-05,4.443049
7.200241e-05,4.2516875
0.00010061264,4.1076837
0.00013113022,3.9950125
0.00016069412,3.903516
0.00019168854,3.8269925
0.00021886826,3.7616658
0.00024318695,3.7051759
0.0002641678,3.655964
0.0002822876,3.612934
0.00029611588,3.5752513
0.00030708313,3.5422375
0.00031518936,3.5133214
0.00031995773,3.4880016
0.0003232956,3.465837
0.00032234192,3.4464378
0.00032138824,3.429458
0.00031757355,3.4145887
0.0003142357,3.4015622
0.00030946732,3.3901415
0.00030326843,3.3801181
0.0002965927,3.3713126
0.000289917,3.3635676
0.00028276443,3.3567464
0.00027489662,3.350732
0.00026750565,3.3454204
0.0002603531,3.3407226
0.00025320053,3.3365614
0.00024557114,3.332871
0.00023841858,3.3295925
0.0002310276,3.3266766
0.00022411346,3.3240786
0.00021672249,3.3217604
0.00021028519,3.3196898
0.00020360947,3.3178372
0.00019741058,3.3161776
0.00019168854,3.3146882
0.00018572807,3.313351
0.00017976761,3.3121479
0.00017428398,3.3110645
0.00016927719,3.3100882
0.0001642704,3.3092067
0.00015902519,3.30841
0.00015425682,3.3076892
0.0001502037,3.307036
0.00014615059,3.306444
0.00014185905,3.305906
0.00013780594,3.3054175
0.00013422966,3.3049734
0.0001308918,3.3045685
0.00012779236,3.3041995
0.0001244545,3.3038623
0.00012135506,3.3035553
0.00011777878,3.3032737
0.00011539459,3.3030167
0.00011277199,3.3027802
0.00011014938,3.3025637
0.000108003616,3.3023648
0.00010609627,3.302182
0.00010442734,3.302014
0.00010275841,3.3018587
0.00010085106,3.3017156
9.9658966e-05,3.3015835
9.7990036e-05,3.3014607
9.6321106e-05,3.3013475
9.4890594e-05,3.301242
9.417534e-05,3.3011444
9.3221664e-05,3.301053
9.2983246e-05,3.300968
9.250641e-05,3.300888
9.202957e-05,3.3008134
9.179115e-05,3.3007433
9.179115e-05,3.3006768
9.202957e-05,3.3006139
9.250641e-05,3.300554
9.250641e-05,3.3004973
9.393692e-05,3.3004422
9.4652176e-05,3.3003893
9.584427e-05,3.3003383
0.00010967255,3.3003247
0.00012946129,3.3003144
0.00015830994,3.3003051
0.0001924038,3.3002849
0.0002501011,3.3002687
0.0003144741,3.3002224
0.00040745735,3.3001578
0.00054478645,3.3000665
0.00072717667,3.299927
0.00096940994,3.2997284
0.0012559891,3.2994506
0.0015773773,3.2990856
0.0019812584,3.2986348
0.002345562,3.2980773
0.0028572083,3.2974334
0.0032806396,3.2966814
0.0038764477,3.295839
0.0043194294,3.294891
0.0049521923,3.2938516
0.005512476,3.2927153
0.006133795,3.2914865
0.0066275597,3.2901688
0.0073690414,3.2887576
0.007956505,3.287264
0.008588314,3.2856848
0.00926733,3.2840226
0.009995937,3.2822769
