complexity,accuracy
2.851985920032591,1.2550558568185328
2.8034948216043087,1.2481651053437848
2.754404068528771,1.2409680148826467
2.700186716403411,1.2326928970533828
2.640189917670242,1.2231409575672112
2.577495343757338,1.212750502864144
2.5086607217874097,1.2009933154350467
2.4302684075844483,1.1868279016430938
2.3673230195488912,1.174992802171909
2.292858630029303,1.1604694016381332
2.214582270555861,1.1441675072993278
2.1361920516649677,1.1272516380319801
2.0557029810657514,1.1088766977197266
1.9791654102212175,1.0902782594869398
1.8908616601011068,1.067561905695061
1.8039483408531474,1.0437167114391923
1.7164459492750572,1.0176473267034565
1.6210474516411892,0.9874386058058765
1.5159856325713625,0.9509437504920205
1.3937809730246233,0.9041997231730124
1.2642352126805483,0.849348307631175
1.1081780889798114,0.7756267644972709
0.902320140753913,0.6645324024510929
0.6648812491092349,0.5162675199832936
0.26458277534868313,0.21772875070026818
0.014926405522653658,0.012557415789012545
0.0004835523968934964,0.0004069962928141157
4.4411131563456885e-05,3.725830745000065e-05
1.2371537044747804e-06,1.0310929242537786e-06
7.906838390647521e-13,6.548180473774714e-13
