complexity,accuracy,distortion,mse,trial
2.1924357,1.0061255,0.9059024,10.721331,0
2.2219374,1.1378036,0.7742243,9.587965,1
2.399588,1.0682592,0.8437686,9.099205,2
2.1709507,1.0822954,0.8297324,12.366667,3
2.046033,0.8983698,1.013658,9.000471,4
2.3219278,1.2131896,0.69883823,5.75,5
2.332403,1.1270447,0.78498316,3.7367382,6
2.889184,1.5511093,0.36091852,1.5030401,7
