complexity,accuracy,distortion,mse,sender_delta,receiver_delta,min_epsilon,min_beta,run
2.404652384149479,2.3912046953219264,2.720466632678404,44.285968171026795,0.0730987138906002,0.0251191959394533,0.0001510896832246922,1.0197847390278598,0
