complexity,accuracy,distortion,mse,eu_gamma,kl_eb,min_gnid,gnid_beta,sender_delta,receiver_delta,min_epsilon,min_beta,run
3.969694790910846,3.7339682620046695,32.770590034527416,6.739643986665673,0.3611767252207217,0.0399532102375279,0.0011329431644717,1.4095477386934674,1.0155915255917334,0.6013951501940376,0.0006551440771699739,1.4025125628140704,0
