complexity,accuracy,distortion,mse,sender_delta,receiver_delta,min_epsilon,min_beta,run
3.1983328878144937,3.15436766479068,1.9573036633216103,14.997874763594822,0.1220965364826629,0.131163753850447,0.0002388817893221085,1.0678949395750656,0
