complexity,accuracy
4.6389656,4.3451996
4.639533,4.345578
4.641304,4.346754
4.640503,4.3461895
4.638587,4.344963
4.640156,4.345993
4.640356,4.346093
4.6403046,4.3460608
4.639595,4.3455954
4.6412325,4.346694
4.640772,4.346401
4.640353,4.346092
4.639558,4.345605
4.6383057,4.344783
4.643833,4.348402
4.640855,4.3464527
4.641899,4.347104
4.641429,4.3467903
4.644697,4.3489256
4.6455603,4.3494864
4.643161,4.3479233
4.642783,4.3476763
4.6408987,4.346445
4.6422644,4.3473587
4.640917,4.3464556
4.6408834,4.3464365
4.643074,4.347868
4.641777,4.347025
4.6432,4.3479767
4.6426697,4.3476505
4.639414,4.3454895
4.6404057,4.346176
4.6419783,4.347163
4.6411333,4.346675
4.641844,4.3470936
4.638729,4.3450527
4.6390486,4.34527
4.640436,4.3461494
4.642766,4.3476934
4.64126,4.346693
4.6409006,4.346404
4.6390743,4.345275
4.643654,4.3482428
4.6421165,4.34727
4.642967,4.34783
4.6423454,4.347419
4.6390543,4.345234
4.639702,4.345669
4.642481,4.347472
4.640439,4.3461437
4.64044,4.3461685
4.64384,4.3483667
4.6408014,4.3464584
4.6407385,4.346422
4.6380234,4.344571
4.640581,4.3462534
4.6382456,4.3447704
4.6422653,4.3473377
4.6414537,4.3468113
4.641884,4.3470917
4.6401978,4.345995
4.6399307,4.3458195
4.640747,4.3463764
4.641143,4.346632
4.635724,4.3430834
4.6394625,4.34554
4.640974,4.346551
4.639695,4.3456945
4.6394186,4.3455105
4.6407003,4.3463182
4.636962,4.3439302
4.640626,4.3462963
4.6385517,4.344947
4.6394653,4.3455334
4.6379232,4.3445253
4.636795,4.343788
4.6398745,4.345805
4.6386642,4.3450193
4.6365814,4.343647
4.639431,4.3455143
4.635309,4.342847
4.638563,4.3449736
4.6379366,4.3445473
4.63589,4.3431597
4.634968,4.3425713
4.6371517,4.3440123
4.636507,4.3435736
4.634774,4.34243
4.63721,4.344083
4.6368475,4.343837
4.636904,4.343894
4.635022,4.3426304
4.637061,4.343932
4.6368837,4.34381
4.637203,4.3440914
4.6350183,4.3426704
4.6357193,4.343115
4.6360617,4.3432837
4.6350965,4.3427277
4.6376286,4.344308
