complexity,accuracy,distortion,mse,trial
0.97130585,0.87634563,1.0415201,415.78647,0
0.971303,0.8763437,1.041522,415.78775,1
0.9712992,0.87634087,1.0415249,415.78943,2
0.9713011,0.87634087,1.0415249,415.78894,3
0.9712992,0.8763399,1.0415258,415.78912,4
0.9713001,0.8763399,1.0415258,415.78906,5
0.9713011,0.8763418,1.0415239,415.78806,6
0.9713001,0.8763399,1.0415258,415.78918,7
