complexity,accuracy,distortion,mse,run
3.6322415137678057,3.5854970772185126,3.101909829994103,,0
3.6322415137678057,3.5854970772185126,3.101909829994103,,1
3.6322415137678057,3.5854970772185126,3.101909829994103,,2
3.6322415137678057,3.5854970772185126,3.101909829994103,,3
3.6322415137678057,3.5854970772185126,3.101909829994103,,4
3.6322415137678057,3.5854970772185126,3.101909829994103,,5
3.6322415137678057,3.5854970772185126,3.101909829994103,,6
3.6322415137678057,3.5854970772185126,3.101909829994103,,7
3.6322415137678057,3.5854970772185126,3.101909829994103,,8
3.6322415137678057,3.5854970772185126,3.101909829994103,,9
