complexity,accuracy
0.0,0.0
0.0,0.0
0.0,0.0
-2.3841858e-07,0.0
2.3841858e-07,2.3841858e-07
0.0,0.0
0.0,0.0
0.0021293163,3.552437e-05
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
4.7683716e-07,0.0
0.0,0.0
0.0023708344,4.673004e-05
1.9311905e-05,2.3841858e-07
0.0,0.0
0.00065112114,1.1444092e-05
0.4549141,0.0082798
0.0,0.0
0.0,2.3841858e-07
0.0,0.0
4.053116e-06,4.7683716e-07
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.45015335,0.008293629
2.3841858e-06,0.0
2.3841858e-07,2.3841858e-07
2.3841858e-07,0.0
0.0,0.0
0.043236732,0.00082564354
0.0,0.0
0.2327497,0.004781246
7.748604e-05,1.66893e-06
0.08639932,0.001689434
1.4066696e-05,4.7683716e-07
0.0,0.0
0.0,0.0
2.3841858e-07,2.3841858e-07
0.00015950203,3.0994415e-06
-2.3841858e-07,0.0
2.0980835e-05,4.7683716e-07
0.0,2.3841858e-07
0.016377926,0.00038290024
0.09850502,0.0019600391
3.3140182e-05,7.1525574e-07
0.048128128,0.0010063648
0.00043296814,8.106232e-06
0.0020976067,4.053116e-05
0.039222717,0.00095558167
0.42666435,0.008465767
0.038720846,0.00088214874
3.9339066e-05,7.1525574e-07
0.0002603531,5.4836273e-06
0.0125489235,0.00025963783
0.08907509,0.0020933151
1.1205673e-05,-2.3841858e-07
0.00788331,0.0001578331
0.010189056,0.00020313263
0.0005669594,1.1920929e-05
0.24225974,0.0051522255
0.07398009,0.0017223358
1.335144e-05,4.7683716e-07
0.011411905,0.00023674965
1.66893e-05,7.1525574e-07
0.0035500526,7.70092e-05
0.019692183,0.00044035912
0.002986908,6.866455e-05
0.05227065,0.0011646748
0.039040327,0.0009047985
0.00012636185,2.861023e-06
0.068440914,0.0016379356
0.19437265,0.004189968
0.024651527,0.0004925728
0.009031773,0.00021457672
0.004361868,0.0001001358
0.13516665,0.0031580925
0.060991764,0.0013599396
0.04999447,0.0012125969
0.00023651123,4.529953e-06
0.20821619,0.0046229362
0.0047385693,0.00010228157
0.009395599,0.00021362305
0.0077753067,0.00017309189
0.08987188,0.0020318031
0.2069583,0.0046133995
0.030299664,0.0006890297
0.14581251,0.0033836365
0.016287327,0.0003900528
0.0938859,0.0021891594
