,name,probability
0,1,0.0030303030303030303
1,2,0.0030303030303030303
2,3,0.0030303030303030303
3,4,0.0030303030303030303
4,5,0.0030303030303030303
5,6,0.0030303030303030303
6,7,0.0030303030303030303
7,8,0.0030303030303030303
8,9,0.0030303030303030303
9,10,0.0030303030303030303
10,11,0.0030303030303030303
11,12,0.0030303030303030303
12,13,0.0030303030303030303
13,14,0.0030303030303030303
14,15,0.0030303030303030303
15,16,0.0030303030303030303
16,17,0.0030303030303030303
17,18,0.0030303030303030303
18,19,0.0030303030303030303
19,20,0.0030303030303030303
20,21,0.0030303030303030303
21,22,0.0030303030303030303
22,23,0.0030303030303030303
23,24,0.0030303030303030303
24,25,0.0030303030303030303
25,26,0.0030303030303030303
26,27,0.0030303030303030303
27,28,0.0030303030303030303
28,29,0.0030303030303030303
29,30,0.0030303030303030303
30,31,0.0030303030303030303
31,32,0.0030303030303030303
32,33,0.0030303030303030303
33,34,0.0030303030303030303
34,35,0.0030303030303030303
35,36,0.0030303030303030303
36,37,0.0030303030303030303
37,38,0.0030303030303030303
38,39,0.0030303030303030303
39,40,0.0030303030303030303
40,41,0.0030303030303030303
41,42,0.0030303030303030303
42,43,0.0030303030303030303
43,44,0.0030303030303030303
44,45,0.0030303030303030303
45,46,0.0030303030303030303
46,47,0.0030303030303030303
47,48,0.0030303030303030303
48,49,0.0030303030303030303
49,50,0.0030303030303030303
50,51,0.0030303030303030303
51,52,0.0030303030303030303
52,53,0.0030303030303030303
53,54,0.0030303030303030303
54,55,0.0030303030303030303
55,56,0.0030303030303030303
56,57,0.0030303030303030303
57,58,0.0030303030303030303
58,59,0.0030303030303030303
59,60,0.0030303030303030303
60,61,0.0030303030303030303
61,62,0.0030303030303030303
62,63,0.0030303030303030303
63,64,0.0030303030303030303
64,65,0.0030303030303030303
65,66,0.0030303030303030303
66,67,0.0030303030303030303
67,68,0.0030303030303030303
68,69,0.0030303030303030303
69,70,0.0030303030303030303
70,71,0.0030303030303030303
71,72,0.0030303030303030303
72,73,0.0030303030303030303
73,74,0.0030303030303030303
74,75,0.0030303030303030303
75,76,0.0030303030303030303
76,77,0.0030303030303030303
77,78,0.0030303030303030303
78,79,0.0030303030303030303
79,80,0.0030303030303030303
80,81,0.0030303030303030303
81,82,0.0030303030303030303
82,83,0.0030303030303030303
83,84,0.0030303030303030303
84,85,0.0030303030303030303
85,86,0.0030303030303030303
86,87,0.0030303030303030303
87,88,0.0030303030303030303
88,89,0.0030303030303030303
89,90,0.0030303030303030303
90,91,0.0030303030303030303
91,92,0.0030303030303030303
92,93,0.0030303030303030303
93,94,0.0030303030303030303
94,95,0.0030303030303030303
95,96,0.0030303030303030303
96,97,0.0030303030303030303
97,98,0.0030303030303030303
98,99,0.0030303030303030303
99,100,0.0030303030303030303
100,101,0.0030303030303030303
101,102,0.0030303030303030303
102,103,0.0030303030303030303
103,104,0.0030303030303030303
104,105,0.0030303030303030303
105,106,0.0030303030303030303
106,107,0.0030303030303030303
107,108,0.0030303030303030303
108,109,0.0030303030303030303
109,110,0.0030303030303030303
110,111,0.0030303030303030303
111,112,0.0030303030303030303
112,113,0.0030303030303030303
113,114,0.0030303030303030303
114,115,0.0030303030303030303
115,116,0.0030303030303030303
116,117,0.0030303030303030303
117,118,0.0030303030303030303
118,119,0.0030303030303030303
119,120,0.0030303030303030303
120,121,0.0030303030303030303
121,122,0.0030303030303030303
122,123,0.0030303030303030303
123,124,0.0030303030303030303
124,125,0.0030303030303030303
125,126,0.0030303030303030303
126,127,0.0030303030303030303
127,128,0.0030303030303030303
128,129,0.0030303030303030303
129,130,0.0030303030303030303
130,131,0.0030303030303030303
131,132,0.0030303030303030303
132,133,0.0030303030303030303
133,134,0.0030303030303030303
134,135,0.0030303030303030303
135,136,0.0030303030303030303
136,137,0.0030303030303030303
137,138,0.0030303030303030303
138,139,0.0030303030303030303
139,140,0.0030303030303030303
140,141,0.0030303030303030303
141,142,0.0030303030303030303
142,143,0.0030303030303030303
143,144,0.0030303030303030303
144,145,0.0030303030303030303
145,146,0.0030303030303030303
146,147,0.0030303030303030303
147,148,0.0030303030303030303
148,149,0.0030303030303030303
149,150,0.0030303030303030303
150,151,0.0030303030303030303
151,152,0.0030303030303030303
152,153,0.0030303030303030303
153,154,0.0030303030303030303
154,155,0.0030303030303030303
155,156,0.0030303030303030303
156,157,0.0030303030303030303
157,158,0.0030303030303030303
158,159,0.0030303030303030303
159,160,0.0030303030303030303
160,161,0.0030303030303030303
161,162,0.0030303030303030303
162,163,0.0030303030303030303
163,164,0.0030303030303030303
164,165,0.0030303030303030303
165,166,0.0030303030303030303
166,167,0.0030303030303030303
167,168,0.0030303030303030303
168,169,0.0030303030303030303
169,170,0.0030303030303030303
170,171,0.0030303030303030303
171,172,0.0030303030303030303
172,173,0.0030303030303030303
173,174,0.0030303030303030303
174,175,0.0030303030303030303
175,176,0.0030303030303030303
176,177,0.0030303030303030303
177,178,0.0030303030303030303
178,179,0.0030303030303030303
179,180,0.0030303030303030303
180,181,0.0030303030303030303
181,182,0.0030303030303030303
182,183,0.0030303030303030303
183,184,0.0030303030303030303
184,185,0.0030303030303030303
185,186,0.0030303030303030303
186,187,0.0030303030303030303
187,188,0.0030303030303030303
