complexity,accuracy,distortion,mse,round,run,min_distance_to_curve
0.0,2.4191582070898216e-10,1.9120276233106803,16.399997434639825,0.0,1.0,1.7112459073807178e-10
0.0,2.4191670888740186e-10,1.9120276233106797,16.278559980950945,1.0,1.0,1.7112522336913503e-10
0.0,2.4191582070898216e-10,1.9120276233106803,16.202056925998352,2.0,1.0,1.7112459073807178e-10
0.0,2.4191759706582156e-10,1.9120276233106788,16.14736515570969,3.0,1.0,1.7112585600246936e-10
0.0,2.4191759706582156e-10,1.9120276233106788,16.105956693812473,4.0,1.0,1.7112585600246936e-10
1.7763568394002505e-15,2.4191848524424126e-10,1.912027623310678,16.073669117533477,5.0,1.0,1.711252418361766e-10
7.105427357601002e-15,2.4192292613633976e-10,1.9120276233106737,16.048091788316928,6.0,1.0,1.7112466479089368e-10
2.4868995751603507e-14,2.4193980152631406e-10,1.9120276233106568,16.027654957262627,7.0,1.0,1.7112421974742666e-10
8.526512829121202e-14,2.4199486858833547e-10,1.9120276233106015,16.01124893028375,8.0,1.0,1.7112108688599708e-10
2.922107000813412e-13,2.4219026784066955e-10,1.912027623310406,15.998045298979248,9.0,1.0,1.711154407499408e-10
1.0276224315930449e-12,2.4287949429435685e-10,1.9120276233097169,15.987404424721054,10.0,1.0,1.7109550505138275e-10
3.6264324876356113e-12,2.453246494837913e-10,1.9120276233072715,15.978822567863284,11.0,1.0,1.710796120945483e-10
1.2865264409356314e-11,2.5403501524579037e-10,1.9120276232985616,15.97189856165845,12.0,1.0,1.7061965301316587e-10
4.581401924497186e-11,2.8513458261159025e-10,1.9120276232674616,15.966310949322832,13.0,1.0,1.6947628386677974e-10
1.6360068855192367e-10,3.9642511495685534e-10,1.9120276231561713,15.96180127699303,14.0,1.0,1.652837912367247e-10
5.854339235611404e-10,7.952980496384042e-10,1.9120276227572983,15.95816136398806,15.0,1.0,1.5255499149625023e-10
2.0981838488864923e-09,2.226505202429507e-09,1.9120276213260912,15.95522335017696,16.0,1.0,1.1263495813873713e-10
7.528301537718107e-09,7.3660135768705e-09,1.9120276161865828,15.952851783912054,17.0,1.0,1.8590437394744382e-10
2.7033745020332844e-08,2.5833050365520194e-08,1.912027597719546,15.950937222287902,18.0,1.0,8.716889109299802e-10
9.71343929734303e-08,9.221611652066033e-08,1.91202753133648,15.949390822363664,19.0,1.0,4.42180087428092e-09
3.4916077318314365e-07,3.309147116326017e-07,1.9120272926378847,15.948139016150792,20.0,1.0,1.781697792037905e-08
1.2554819210919277e-06,1.189406149570971e-06,1.9120264341464468,15.947115724254353,21.0,1.0,3.939727640606014e-08
4.515314864228515e-06,4.277465847302153e-06,1.912023346086749,15.946243503615069,22.0,1.0,1.2244056806962058e-07
1.624146793943737e-05,1.538640386122836e-05,1.9120122371487351,15.945373106329988,23.0,1.0,6.666610582973312e-07
5.842343422735041e-05,5.534986697863786e-05,1.9119722736856175,15.944072015030464,24.0,1.0,1.2696309476223782e-06
0.0002101414754909,0.0001990928594555,1.9118285306931408,15.940869058362363,25.0,1.0,4.35719141255491e-06
0.0007554944631529,0.0007157857615309,1.9113118377910656,15.930548897642776,26.0,1.0,9.79660291119793e-06
0.002711392625752,0.0025688396459688,1.9094587839066277,15.894527323927498,27.0,1.0,5.840073081029282e-05
0.0096711388462091,0.0091615266214022,1.902866096931194,15.767553306208963,28.0,1.0,0.0007680982593391028
0.033766347271273,0.0319710557189996,1.8800565678335968,15.333806238212675,29.0,1.0,0.0009185153726679985
0.1099419204150509,0.103912607690578,1.8081150158620185,14.015056641351643,30.0,1.0,0.002987713137448996
0.2962575818265645,0.2784802678588143,1.633547355693782,11.101925351626326,31.0,1.0,0.0012457815961339222
0.5725959870911304,0.5314357732938904,1.380591850258706,7.543340316798763,32.0,1.0,0.0032008572723991316
0.8178279592661735,0.7449662974288218,1.1670613261237746,5.227822003067193,33.0,1.0,0.004557796063638965
1.0048121617400536,0.8980853616431945,1.0139422619094018,4.0458324322316,34.0,1.0,0.004899631194126309
1.159097085666282,1.0186181486460182,0.8934094749065782,3.3194901041143923,35.0,1.0,0.010352299631824947
1.277395765169409,1.106640188861884,0.8053874346907124,2.8720671873038888,36.0,1.0,0.0032853421545599834
1.3558005544843983,1.1620096697694209,0.7500179537831757,2.627391656197134,37.0,1.0,0.0032886418208194165
1.4040367353879946,1.194663989323458,0.7173636342291383,2.498843436717437,38.0,1.0,0.0033280783257000884
1.4335173646001635,1.2141278796690944,0.697899743883502,2.4295348093652933,39.0,1.0,0.0034977142531396424
1.452260092344555,1.2263851939614874,0.685642429591109,2.389465426112902,40.0,1.0,0.005953388880336922
1.4649220788508366,1.234656706010023,0.6773709175425733,2.364208410025365,41.0,1.0,0.004668086940799216
1.473980176067271,1.2405781070623636,0.6714495164902328,2.347029854764762,42.0,1.0,0.0044064302468074905
1.4807325941055538,1.244988168068094,0.6670394554845025,2.334713401720741,43.0,1.0,0.006219847777171953
