complexity,accuracy,distortion,mse,trial
4.4894075,4.2436905,0.86798,3.3165488,0
4.48965,4.243847,0.8678236,3.3159833,1
4.4896774,4.24387,0.8678007,3.3158383,2
4.4877243,4.2424936,0.86917686,3.3222084,3
4.4671087,4.227527,0.88414335,3.3935924,4
4.0873914,3.9209018,1.1907687,5.335098,5
3.943468,3.7926998,1.3189716,6.8586416,6
3.9368687,3.7907577,1.3209128,6.5164742,7
